cid,city.100,city.10,city.105,city.103,city.104,city.102,city.101,city.2119,city.114,city.2341,city.116,city.123,city.128,city.2194,city.138,city.134,city.136,city.143,city.145,city.142,city.149,city.3205,city.1532,city.958,city.959,city.96,city.960,city.1632,city.665,city.673,city.699,city.326,city.323,city.324,city.327,city.328,city.36,city.40,city.4615,city.45,city.46,city.50,city.57,city.698,city.64,city.65,city.67,city.70,city.798,city.73,city.74,city.75,city.76,city.83,city.89,city.90,city.998,city.97,city.98,city.99,gender,enrolled_university,education_level,academic_discipline,experience,company_size,company_type,last_new_job,city_development_index,relevant_experience,training_hours,target
375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Undergraduate,STEM,>20,1000-4999,Public sector,>4,0.942115768,Has relevant experience,52,yes
376,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female,No enrollment,Undergraduate,STEM,<1,1000-4999,Pvt Ltd,never,0.942115768,No relevant experience,22,yes
388,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,PhD,Humanities,>20,1000-4999,Public sector,1,0.9500998,Has relevant experience,62,yes
396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,0.892215569,Has relevant experience,25,yes
406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,High School,STEM,6,<10,Funded startup,2,0.610778443,Has relevant experience,20,yes
423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Female,No enrollment,Masters,STEM,3,500-999,Pvt Ltd,2,0.870259481,Has relevant experience,322,yes
426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Undergraduate,STEM,16,Oct-49,Pvt Ltd,1,0.922155689,Has relevant experience,53,yes
431,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female,No enrollment,Masters,Humanities,6,50-99,Pvt Ltd,1,0.690618762,Has relevant experience,182,yes
437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Male,Part time,Undergraduate,STEM,4,5000-9999,Public sector,2,0.499001996,No relevant experience,7,yes
438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Full time,Undergraduate,STEM,2,100-500,NGO,1,0.942115768,No relevant experience,88,yes
443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Undergraduate,STEM,19,100-500,Pvt Ltd,4,0.922155689,Has relevant experience,24,yes
458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Undergraduate,STEM,6,10000+,Pvt Ltd,1,0.351297405,Has relevant experience,114,yes
460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Undergraduate,STEM,7,50-99,Pvt Ltd,>4,0.922155689,Has relevant experience,30,yes
463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female,No enrollment,Undergraduate,STEM,<1,50-99,Pvt Ltd,1,0.351297405,Has relevant experience,13,yes
471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,PhD,STEM,15,10000+,Pvt Ltd,1,0.922155689,Has relevant experience,58,yes
474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female,No enrollment,Masters,STEM,6,10000+,Public sector,1,0.383233533,No relevant experience,59,yes
478,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Undergraduate,Other,10,50-99,Pvt Ltd,>4,0.942115768,Has relevant experience,206,yes
480,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Full time,High School,STEM,1,<10,Early stage startup,never,0.942115768,No relevant experience,30,yes
482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Masters,Business degree,<1,10000+,Pvt Ltd,1,0.351297405,No relevant experience,18,yes
484,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Part time,Masters,STEM,14,10000+,Pvt Ltd,2,0.954091816,Has relevant experience,16,yes
495,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,High School,STEM,6,50-99,Funded startup,1,0.690618762,Has relevant experience,20,yes
497,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female,Full time,Undergraduate,STEM,9,100-500,Pvt Ltd,>4,0.690618762,Has relevant experience,206,yes
509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Male,No enrollment,Undergraduate,STEM,>20,10000+,Pvt Ltd,2,0.98003992,No relevant experience,15,yes
511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Male,Part time,Undergraduate,STEM,3,50-99,Pvt Ltd,>4,0.610778443,Has relevant experience,39,yes
512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Masters,STEM,8,100-500,NGO,1,0.351297405,Has relevant experience,25,yes
515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Undergraduate,STEM,11,100-500,Pvt Ltd,>4,0.694610778,Has relevant experience,25,yes
521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Undergraduate,STEM,7,10000+,Pvt Ltd,2,0.351297405,Has relevant experience,32,yes
525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Undergraduate,Humanities,9,10000+,Pvt Ltd,2,0.81237525,Has relevant experience,226,yes
526,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Undergraduate,STEM,14,<10,Funded startup,1,0.942115768,Has relevant experience,60,yes
531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Masters,STEM,5,100-500,Pvt Ltd,1,0.351297405,Has relevant experience,15,yes
534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Undergraduate,STEM,20,5000-9999,Public sector,2,0.351297405,Has relevant experience,43,yes
535,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Masters,STEM,14,500-999,Pvt Ltd,1,0.954091816,Has relevant experience,52,yes
537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Undergraduate,STEM,8,100-500,Pvt Ltd,1,0.351297405,Has relevant experience,54,yes
539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Undergraduate,STEM,7,10000+,Pvt Ltd,never,0.499001996,Has relevant experience,100,yes
545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Masters,STEM,>20,100-500,Pvt Ltd,2,0.81237525,No relevant experience,234,yes
554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,High School,STEM,>20,Oct-49,Pvt Ltd,1,0.928143713,Has relevant experience,77,yes
559,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Undergraduate,STEM,>20,500-999,Other,1,0.942115768,No relevant experience,55,yes
562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Full time,Undergraduate,STEM,2,<10,Early stage startup,1,0.351297405,Has relevant experience,36,yes
565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Undergraduate,STEM,11,50-99,Pvt Ltd,1,0.351297405,Has relevant experience,4,yes
566,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Masters,Other,2,100-500,Public sector,2,0.588822355,Has relevant experience,102,yes
571,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Full time,High School,STEM,8,100-500,Public sector,1,0.9500998,Has relevant experience,41,yes
574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Undergraduate,STEM,8,100-500,Pvt Ltd,2,0.351297405,Has relevant experience,104,yes
579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female,No enrollment,Masters,Humanities,5,10000+,Public sector,1,0.922155689,Has relevant experience,57,yes
584,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Masters,STEM,>20,500-999,Pvt Ltd,>4,0.954091816,Has relevant experience,108,yes
590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Undergraduate,STEM,>20,500-999,Public sector,never,0.636726547,Has relevant experience,28,yes
593,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Undergraduate,STEM,12,1000-4999,Pvt Ltd,>4,0.942115768,Has relevant experience,80,yes
594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,Full time,Undergraduate,STEM,3,50-99,Pvt Ltd,never,0.467065868,No relevant experience,32,yes
596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Undergraduate,STEM,4,Oct-49,Pvt Ltd,1,0.351297405,No relevant experience,11,yes
598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Full time,Undergraduate,Other,5,100-500,Pvt Ltd,1,0.351297405,Has relevant experience,20,yes
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Undergraduate,STEM,8,100-500,Pvt Ltd,4,0.928143713,Has relevant experience,46,yes
603,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Undergraduate,STEM,11,10000+,Pvt Ltd,>4,0.942115768,Has relevant experience,34,yes
611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Undergraduate,STEM,6,50-99,Pvt Ltd,1,0.435129741,Has relevant experience,110,yes
616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Masters,STEM,6,Oct-49,Early stage startup,1,0.896207585,Has relevant experience,91,yes
618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,No enrollment,Masters,STEM,>20,100-500,Pvt Ltd,2,0.942115768,Has relevant experience,18,yes
626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Full time,High School,STEM,4,<10,Early stage startup,2,0.636726547,No relevant experience,17,yes
629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,No enrollment,Undergraduate,STEM,13,50-99,Pvt Ltd,>4,0.922155689,Has relevant experience,40,yes
630,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Undergraduate,STEM,12,1000-4999,Pvt Ltd,>4,0.892215569,Has relevant experience,14,yes
637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Masters,STEM,13,10000+,Pvt Ltd,2,0.351297405,Has relevant experience,22,yes
638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Undergraduate,STEM,9,100-500,Pvt Ltd,1,0.922155689,Has relevant experience,50,yes
644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female,Part time,Undergraduate,STEM,3,50-99,Pvt Ltd,1,0.706586826,No relevant experience,144,yes
651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Undergraduate,STEM,5,50-99,Pvt Ltd,3,0.922155689,Has relevant experience,28,yes
653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Full time,Undergraduate,STEM,1,5000-9999,Pvt Ltd,never,0.351297405,No relevant experience,18,yes
654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Full time,Undergraduate,STEM,9,5000-9999,Public sector,1,0.467065868,No relevant experience,42,yes
658,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Undergraduate,STEM,4,10000+,Pvt Ltd,2,0.942115768,Has relevant experience,8,yes
664,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Masters,STEM,7,5000-9999,Public sector,4,0.942115768,Has relevant experience,8,yes
667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female,No enrollment,Undergraduate,STEM,5,50-99,Pvt Ltd,2,0.942115768,Has relevant experience,25,yes
677,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Full time,Undergraduate,STEM,3,1000-4999,Pvt Ltd,never,0.710578842,No relevant experience,73,yes
679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Undergraduate,STEM,7,1000-4999,Pvt Ltd,4,0.922155689,Has relevant experience,22,yes
680,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Masters,STEM,12,1000-4999,Pvt Ltd,1,0.954091816,Has relevant experience,82,yes
681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,High School,STEM,8,100-500,NGO,1,0.928143713,Has relevant experience,20,yes
686,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Full time,High School,STEM,5,10000+,Pvt Ltd,1,0.942115768,No relevant experience,55,yes
687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Female,No enrollment,Undergraduate,STEM,12,1000-4999,Pvt Ltd,1,0.98003992,Has relevant experience,42,yes
698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Undergraduate,STEM,11,50-99,Funded startup,1,0.351297405,Has relevant experience,206,yes
700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Undergraduate,STEM,>20,Oct-49,Pvt Ltd,>4,0.900199601,No relevant experience,24,yes
709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,PhD,Other,>20,5000-9999,Public sector,>4,0.81237525,Has relevant experience,17,yes
710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,No enrollment,Undergraduate,Business degree,>20,1000-4999,Pvt Ltd,2,0.351297405,Has relevant experience,31,yes
718,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Full time,High School,STEM,7,5000-9999,Public sector,2,0.954091816,Has relevant experience,82,yes
